,avg poll conc.,stack speed,wind speed,Wind dir,Stack height,Q,long,lat,Z0,X,Y,Z,conc. at a point,output,day,month,year
20,54.456150843186705,0.4767829489359716,5.6558543814557,1.0,219.48944301123655,129.2658234843267,9.0,1.0,4.0,262.0,64.0,354.0,5.116849848636083e-08,64.49343452135918,21.0,1.0,2017.0
21,57.97165421167068,2.5572385610652857,4.446468250917086,2.0,199.49089432867652,239.94996896587466,3.0,8.0,0.03,465.0,310.0,967.0,5.108579634853552e-160,96.34964537284726,22.0,1.0,2017.0
22,59.82583698093668,3.3232545673771914,5.903738970430423,1.0,173.8391657804127,227.96665644445937,7.0,2.0,1.0,781.0,826.0,713.0,3.1123255202763425e-16,65.29222261486551,23.0,1.0,2017.0
23,53.12086480089178,5.6586482339449375,6.897746291114944,3.0,229.3308629932597,142.03013858278595,4.0,6.0,0.1,290.0,622.0,212.0,4.683812823405282e-54,61.43687788898759,24.0,1.0,2017.0
24,73.5342375624577,3.711128203436643,0.8975248429926128,4.0,223.3238760942713,296.10891874990557,1.0,2.0,0.0002,664.0,499.0,369.0,9.834588477299576e-44,62.01898996303566,25.0,1.0,2017.0
25,65.93720907289479,4.178891504040927,4.775156413725489,3.0,269.2889167323259,209.63082636086216,6.0,9.0,0.5,924.0,635.0,1000.0,8.950875669199734e-23,64.48775706726737,26.0,1.0,2017.0
26,35.47540658829075,4.387084328575382,3.7014169460127975,2.0,291.01236876889266,93.31373386300926,8.0,4.0,2.0,864.0,192.0,140.0,3.773378059386467e-05,77.87509266984094,27.0,1.0,2017.0
27,49.715514666969966,2.9463839998021424,5.935606461273063,6.0,233.64917616205005,239.73891745577643,2.0,4.0,0.005,888.0,17.0,588.0,2.6218168745129734e-23,57.32881123172725,28.0,1.0,2017.0
28,56.96015011168073,2.613231067270603,2.5072734397201213,7.0,252.07275622870472,291.51010845282667,1.0,2.0,0.0002,565.0,399.0,767.0,1.8032821229324855e-191,60.11210250541306,29.0,1.0,2017.0
29,54.02662145978347,1.5655038453774854,2.2615025056487963,2.0,242.40526924881266,230.95098221816258,4.0,6.0,0.1,798.0,726.0,622.0,7.048635211541202e-25,56.808022427901705,30.0,1.0,2017.0
30,56.24867047720693,2.443311180133559,5.492393626536421,1.0,266.3388230960551,93.67721928319742,8.0,4.0,2.0,134.0,192.0,52.0,9.238095464910723e-12,82.38431194461283,31.0,1.0,2017.0
31,66.4378934085165,2.14017011365092,5.391087494661953,1.0,237.63075142623362,337.17128114896684,2.0,4.0,0.005,983.0,440.0,424.0,3.3798520065844483e-15,75.12938466596937,1.0,2.0,2017.0
32,69.03720772254114,2.7951447547828896,6.248421286913112,3.0,223.5242463188838,232.2746542527245,3.0,8.0,0.03,747.0,307.0,411.0,3.3267665326504135e-13,62.315736549689916,2.0,2.0,2017.0
33,59.45022584796971,2.537280313630503,5.36851807981605,0.0,272.19253372437714,332.4445172413135,2.0,4.0,0.005,390.0,230.0,902.0,2.1126856861627913e-292,42.16942970732252,3.0,2.0,2017.0
34,65.09547740295119,1.370704653149548,5.1715415362987205,6.0,288.5903761117793,179.92975014093187,6.0,9.0,0.5,64.0,208.0,427.0,0.0,54.10349511242258,4.0,2.0,2017.0
35,73.9892484615129,5.306120942728044,7.3328046999865295,4.0,287.98524572950237,278.11621260315013,6.0,9.0,0.5,289.0,380.0,990.0,6.211307776681428e-168,76.01784958950687,5.0,2.0,2017.0
36,49.83375945027303,-0.07954534935240343,6.27748296274841,6.0,254.13845616926295,195.2472008751315,5.0,3.0,0.25,23.0,39.0,748.0,0.0,78.00533556700006,6.0,2.0,2017.0
37,54.40536751193189,4.082359726463262,4.225853610547478,7.0,286.5759749022592,172.91068419887995,1.0,2.0,0.0002,29.0,894.0,388.0,0.0,72.98747001215834,7.0,2.0,2017.0
38,73.38635633400347,2.670006488907641,3.6002579699453845,3.0,279.1394347810374,270.832634077609,4.0,6.0,0.1,877.0,869.0,321.0,6.482253786835591e-16,70.23628478442484,8.0,2.0,2017.0
39,57.28644778147658,5.527929767343652,4.671642810891975,0.0,199.1781922154222,368.31218734746716,3.0,8.0,0.03,125.0,414.0,327.0,5.662191855300909e-281,65.65669647592168,9.0,2.0,2017.0
40,68.17609208036345,3.425559966787989,2.743018808813005,2.0,229.08980059880753,138.3365898742103,5.0,3.0,0.25,517.0,222.0,101.0,3.142533644745058e-05,82.92413545260126,10.0,2.0,2017.0
41,59.55165608240144,1.4818333316933034,5.335989954751844,2.0,230.23694911359559,310.36838558404133,4.0,6.0,0.1,640.0,716.0,593.0,4.853699572850751e-34,72.16378118651487,11.0,2.0,2017.0
42,52.48180883058442,1.3518235308318869,6.7178318560547865,4.0,263.67507463041125,164.47057501232769,2.0,4.0,0.005,379.0,948.0,877.0,0.0,72.20762023698416,12.0,2.0,2017.0
43,69.89103315495339,0.5445696520773256,3.7514287066164993,6.0,254.0779353835897,197.1361219534632,5.0,3.0,0.25,501.0,719.0,632.0,1.1322375179867356e-42,55.01042497883937,13.0,2.0,2017.0
44,43.93662130758021,2.367227792748759,5.3157649246642045,6.0,242.50758664284842,250.79129969414197,3.0,8.0,0.03,724.0,258.0,729.0,9.026060063292449e-38,75.63125178155315,14.0,2.0,2017.0
45,62.482687462685334,2.043401011160772,4.986936131128218,1.0,213.9859044618361,246.19029611437622,8.0,4.0,2.0,481.0,180.0,848.0,2.3208887920894803e-23,70.39957179897837,15.0,2.0,2017.0
46,55.40063564758296,1.8290446870478019,3.515425281791054,4.0,243.04381401728028,219.0992330652812,2.0,4.0,0.005,662.0,714.0,383.0,4.270585568761747e-41,58.290325653443766,16.0,2.0,2017.0
47,61.57657429505082,2.227451997028634,4.442248070838648,0.0,288.6277112578573,271.223658053859,1.0,2.0,0.0002,185.0,56.0,68.0,4.845745994674702e-21,73.07636694359299,17.0,2.0,2017.0
48,70.627543103485,3.4154972157708023,4.024634274846477,6.0,268.57106873720755,285.4387306120433,1.0,2.0,0.0002,906.0,793.0,443.0,7.036436878947398e-52,64.12378669483422,18.0,2.0,2017.0
49,59.21461987182029,2.2708257942955576,6.318112952298222,2.0,256.05724381804674,316.7490689906023,6.0,9.0,0.5,631.0,224.0,122.0,3.321433065382052e-05,70.06238449598962,19.0,2.0,2017.0
50,49.44239765956947,2.693351680399841,2.7201536741536883,7.0,261.37775432602626,370.5471233976853,1.0,2.0,0.0002,498.0,655.0,71.0,2.0611069622483352e-78,79.60538459627934,20.0,2.0,2017.0
51,58.25860375377111,2.6053931194664806,2.8458655527950887,7.0,259.70537491634565,275.0229728549596,2.0,4.0,0.005,873.0,809.0,763.0,2.1255618234807668e-61,70.16429122899237,21.0,2.0,2017.0
52,69.54824758287751,3.0122337713560188,5.617343476936727,7.0,223.45667887207387,43.709868098358015,7.0,2.0,1.0,252.0,923.0,699.0,3.2939367766463377e-121,55.34971305981497,22.0,2.0,2017.0
53,54.833889748460955,1.880631595174652,3.770607749582222,2.0,205.71493307335513,267.01923592763495,6.0,9.0,0.5,235.0,106.0,903.0,2.8829183288410307e-193,67.57961105753039,23.0,2.0,2017.0
54,44.70192486346795,2.579575567635969,2.5021276847061014,7.0,255.60270882992043,280.05793440280814,1.0,2.0,0.0002,712.0,928.0,179.0,3.475467601272879e-76,74.07365101475455,24.0,2.0,2017.0
55,61.48289125133449,3.058784458397059,3.7049104512467563,6.0,193.2945351482959,74.27310973033556,8.0,4.0,2.0,894.0,390.0,737.0,3.2499888349633747e-09,58.878595849830475,25.0,2.0,2017.0
56,63.98678046998182,4.633026014555859,5.429221939283938,0.0,220.0044318995837,359.09284618163815,2.0,4.0,0.005,141.0,347.0,915.0,0.0,80.14554934931245,26.0,2.0,2017.0
57,83.8147528029315,1.8161564686466583,4.198824959210308,5.0,254.6252715021742,240.89366193144514,8.0,4.0,2.0,360.0,962.0,301.0,4.769316982386103e-25,67.88316810739848,27.0,2.0,2017.0
58,42.414303257866635,5.563324998693863,3.1156102729806014,2.0,216.55801769172905,252.7701267884417,4.0,6.0,0.1,213.0,310.0,554.0,8.360517151083395e-153,53.6641454842191,28.0,2.0,2017.0
59,61.63435603803233,0.8690362215664416,5.151553983894996,4.0,253.31496388057244,264.86420171440915,3.0,8.0,0.03,918.0,702.0,824.0,2.002089574689399e-39,55.54041313306746,29.0,2.0,2017.0
60,57.26252002658931,6.096849920869754,4.5421523725313095,5.0,199.3473282063116,337.8197928829525,3.0,8.0,0.03,593.0,682.0,319.0,2.5816128751319903e-28,78.32639914069208,30.0,2.0,2017.0
61,60.67530399238385,5.693526900487439,2.248693528198234,0.0,214.34204085570542,116.94995153461817,2.0,4.0,0.005,417.0,644.0,674.0,2.666743276842887e-180,44.26641565963601,31.0,2.0,2017.0
62,63.0697424025354,1.1315392551075614,6.369271325712349,0.0,197.83771176316029,168.37001345576545,6.0,9.0,0.5,513.0,674.0,322.0,1.889748257761718e-16,67.58540421645289,1.0,3.0,2017.0
63,64.3054556899337,4.9179385823408825,2.9680399707124296,6.0,232.91022136861386,62.71757033280237,3.0,8.0,0.03,491.0,233.0,489.0,1.4921941214020592e-31,63.7800422812542,2.0,3.0,2017.0
64,72.38715474643432,3.421436685868919,1.3916139806326013,6.0,256.1872564985265,227.75006179038152,4.0,6.0,0.1,431.0,890.0,336.0,7.3940258619155e-55,78.04733789616805,3.0,3.0,2017.0
65,56.523018359115326,1.6861841648259226,5.509862815486463,3.0,255.79094759601696,190.0604091961976,6.0,9.0,0.5,821.0,666.0,456.0,3.8859858770410326e-11,67.3557554002926,4.0,3.0,2017.0
66,68.08085001271088,4.2317413468118055,4.970872134107736,3.0,252.4834758973898,52.580784225283594,7.0,2.0,1.0,895.0,951.0,760.0,1.7085644052059665e-15,75.96095794530748,5.0,3.0,2017.0
67,55.57275494612271,3.012961229658082,1.6668004831595526,3.0,278.2264362049437,250.58280485670974,8.0,4.0,2.0,577.0,196.0,167.0,0.0001581467991067984,50.31097172983797,6.0,3.0,2017.0
68,78.09037711870201,-0.503597371979362,1.7902120439074896,5.0,258.4077045808734,227.47593418412248,1.0,2.0,0.0002,790.0,867.0,722.0,3.9761780323049253e-128,73.19744245444542,7.0,3.0,2017.0
69,58.35351765501288,2.3124363656503273,3.5494930808141256,5.0,276.41985847362776,230.8713313365705,4.0,6.0,0.1,931.0,73.0,385.0,8.41147931706315e-07,85.20736306628318,8.0,3.0,2017.0
70,63.10628134511578,3.765257915180113,3.3995836914550575,6.0,223.46397742751515,168.54802370499905,9.0,1.0,4.0,800.0,542.0,993.0,1.6282988036832718e-11,65.14698978588693,9.0,3.0,2017.0
71,58.72785689470029,0.9485212363518638,4.014693730468369,6.0,236.10389877217625,252.19998858832253,1.0,2.0,0.0002,507.0,148.0,1.0,3.550631633279775e-15,83.10926323040356,10.0,3.0,2017.0
72,67.0899597369407,3.203035145497891,4.5831601914767885,4.0,253.52144007476414,256.4938011497799,2.0,4.0,0.005,526.0,32.0,639.0,9.315185957392327e-71,69.87170761065684,11.0,3.0,2017.0
73,58.62767761866986,1.825648906032862,6.193056845899252,7.0,189.8646840520388,38.55806109037786,1.0,2.0,0.0002,394.0,438.0,189.0,1.2818173812313208e-58,56.78009819179384,12.0,3.0,2017.0
74,55.90349637715694,3.993675273243102,4.489967493083464,4.0,271.7467636467468,183.35476912038365,6.0,9.0,0.5,750.0,670.0,1000.0,1.7745982624225318e-32,81.9826323255798,13.0,3.0,2017.0
75,53.83716979356771,5.225879132009161,5.005656031618415,3.0,234.79101739291102,216.50993161873552,6.0,9.0,0.5,643.0,505.0,121.0,6.329854181161434e-08,55.51864250782437,14.0,3.0,2017.0
76,61.04203092548744,1.934820259417235,4.020848672546307,3.0,244.02030482594097,254.25777556294582,1.0,2.0,0.0002,901.0,216.0,122.0,3.6308911541097324e-06,79.21001325859326,15.0,3.0,2017.0
77,51.48676183817402,2.996420926469025,3.032057394993101,2.0,263.8787664289867,190.65031666438307,3.0,8.0,0.03,434.0,583.0,221.0,1.936632113453273e-32,79.69987454709081,16.0,3.0,2017.0
78,50.079490109816504,1.0539912185032811,2.293200653614782,7.0,220.65522841076415,109.08649813106499,7.0,2.0,1.0,661.0,85.0,658.0,2.4950885356788714e-12,67.07864709225854,17.0,3.0,2017.0
79,63.5831556694644,3.7327041359289366,5.137093081906103,4.0,267.0883141271618,29.311430048550108,2.0,4.0,0.005,551.0,655.0,989.0,1.2690288628749486e-210,81.00942696124173,18.0,3.0,2017.0
80,58.82549230882513,4.989614517106883,3.327345841620202,3.0,252.2811078442236,149.08308870783287,4.0,6.0,0.1,91.0,33.0,3.0,2.2057468086756743e-66,67.98637795836459,19.0,3.0,2017.0
81,82.41079447923846,3.04383466403793,4.298323910345832,1.0,243.55140900582276,248.6863954665053,8.0,4.0,2.0,343.0,634.0,559.0,3.7022934392464347e-26,66.38823617536092,20.0,3.0,2017.0
82,61.12613386070272,5.150138397817307,4.991461131107091,1.0,244.42823981451727,146.9357288612348,3.0,8.0,0.03,275.0,870.0,427.0,1.8997029699604512e-206,64.00658791902113,21.0,3.0,2017.0
83,52.482092782171115,3.3291493572604764,3.08298003026072,6.0,226.5316050384037,99.7094727163416,5.0,3.0,0.25,776.0,103.0,155.0,0.0001911027416425973,71.7865139618498,22.0,3.0,2017.0
84,65.73733033338723,2.0744875309525073,4.475522210257862,3.0,251.59451786973204,171.95708069778377,3.0,8.0,0.03,180.0,421.0,78.0,2.976019253311956e-88,58.35322481285683,23.0,3.0,2017.0
85,57.05675788017256,2.202240441469578,3.957718363004856,4.0,212.55044536147804,378.04615279119537,3.0,8.0,0.03,882.0,162.0,638.0,5.235336612219293e-20,52.32539380536631,24.0,3.0,2017.0
86,61.18249374742424,1.181037800427677,3.7011826397276715,6.0,242.8939729068787,290.6733236758528,4.0,6.0,0.1,224.0,962.0,112.0,4.165880639635199e-195,80.84692642134782,25.0,3.0,2017.0
87,52.14451253698955,2.3565069725119066,5.189385466689768,6.0,258.1383394939425,269.0355463711949,4.0,6.0,0.1,279.0,280.0,677.0,8.584587615731348e-138,66.41259825548316,26.0,3.0,2017.0
88,69.63774277409885,4.606110900768357,5.275068940754755,5.0,249.08681032871618,249.68194590806894,5.0,3.0,0.25,655.0,576.0,211.0,2.0606669877601227e-10,78.90502498727778,27.0,3.0,2017.0
89,55.22057192308463,3.201425568417625,4.1494927208766255,2.0,248.82352444513262,146.6494053970996,8.0,4.0,2.0,974.0,707.0,195.0,1.9389086099750264e-06,66.04343200993178,28.0,3.0,2017.0
90,59.87575140356196,2.4143229076817705,2.4904862456882597,1.0,238.243535541198,144.1189763960183,5.0,3.0,0.25,857.0,458.0,381.0,2.305751484548671e-08,60.001496062503264,29.0,3.0,2017.0
91,56.54095402433229,6.169862411674263,4.299437395758803,4.0,249.71402359459503,100.61609179475049,5.0,3.0,0.25,275.0,528.0,237.0,1.0874162679554371e-34,74.13975990845593,30.0,3.0,2017.0
92,56.0666941564269,2.886787547632239,3.7422551905972306,0.0,285.2572999061641,162.19341587136637,7.0,2.0,1.0,344.0,311.0,822.0,1.2841485701468494e-57,77.06747403635525,31.0,3.0,2017.0
93,57.44806046206354,2.898405492537235,2.611199356963004,4.0,292.4671269436726,151.9028255617675,9.0,1.0,4.0,797.0,747.0,817.0,5.219271269531096e-10,68.99182130297545,1.0,4.0,2017.0
94,50.21292859512961,5.25331297799492,6.247199940048242,3.0,263.9798015335775,138.13765483353535,2.0,4.0,0.005,314.0,481.0,517.0,1.4087299392304696e-166,67.53025958008448,2.0,4.0,2017.0
95,59.24897058461832,2.431125522041258,6.4114660147452085,2.0,219.93751721352913,260.62956121845673,4.0,6.0,0.1,955.0,960.0,670.0,2.108797899494868e-25,74.82553274352288,3.0,4.0,2017.0
96,56.239094820483174,1.6857261396859693,2.6649265647133134,6.0,280.5560983887542,229.49306668763631,4.0,6.0,0.1,139.0,719.0,389.0,0.0,66.0114613855809,4.0,4.0,2017.0
97,65.38817420180257,3.3563927141955743,2.7264879594885243,7.0,251.39428123571093,121.61604172367001,9.0,1.0,4.0,152.0,846.0,861.0,2.6450844283744743e-169,76.38082543581699,5.0,4.0,2017.0
98,72.14003714214007,2.825865508512371,4.593907698892384,7.0,274.78327387801374,167.95857710201113,7.0,2.0,1.0,896.0,601.0,995.0,3.836654419863788e-18,62.022890599718146,6.0,4.0,2017.0
99,55.87234957638199,3.9201825839012465,4.222966883217268,1.0,292.88682726865756,174.87971711054934,7.0,2.0,1.0,574.0,975.0,164.0,4.671914857469366e-16,77.89153148622327,7.0,4.0,2017.0
100,61.283357570103135,3.1983782105285394,4.75133076943699,0.0,202.1673689905041,164.08798221563578,7.0,2.0,1.0,115.0,427.0,560.0,1.1050536846009822e-232,75.21863900115198,8.0,4.0,2017.0
101,52.36794198661365,2.407466793270838,1.491556341967553,4.0,301.58767535832726,134.2239428409074,4.0,6.0,0.1,10.0,180.0,582.0,0.0,79.32699802533133,9.0,4.0,2017.0
102,51.36057788378712,2.0427520578184133,2.2207677438432563,6.0,280.57514885509306,112.18505514347225,7.0,2.0,1.0,749.0,731.0,241.0,1.6820652973847078e-08,77.66521501083295,10.0,4.0,2017.0
103,47.88014677898246,1.710449968038243,6.6406019034604755,6.0,243.1909815579653,144.63111302862066,1.0,2.0,0.0002,466.0,971.0,889.0,0.0,72.67111033119389,11.0,4.0,2017.0
104,61.37948206630094,2.1376640796798663,1.8097749105838452,3.0,279.0514538021926,271.3923418784369,7.0,2.0,1.0,359.0,82.0,495.0,1.1103489055756953e-16,91.12988944412959,12.0,4.0,2017.0
105,61.21705192693889,3.074386458824917,5.325276685640092,0.0,281.70076615895977,128.79862713357426,9.0,1.0,4.0,415.0,456.0,83.0,1.415544549179554e-06,78.93766775701432,13.0,4.0,2017.0
106,54.57016145532884,4.270184965149843,5.473256935882188,0.0,192.34322028623635,172.3667415252374,8.0,4.0,2.0,324.0,763.0,845.0,1.335675533613331e-59,66.26189739230385,14.0,4.0,2017.0
107,59.5103795530702,2.9219684078967627,1.8277179725251682,6.0,222.57635420994782,253.98405348321165,5.0,3.0,0.25,952.0,123.0,80.0,0.0002441495202401717,73.28372359752933,15.0,4.0,2017.0
108,62.32751967289219,3.676990209105509,5.445858492279106,1.0,283.8216898327354,225.27511456519343,3.0,8.0,0.03,684.0,437.0,504.0,5.8527104499113725e-24,68.38774348559329,16.0,4.0,2017.0
109,54.81272968705303,2.968599936556553,4.167395015748154,2.0,220.46910329719321,323.8230587455431,3.0,8.0,0.03,738.0,667.0,156.0,2.6529865048853977e-16,80.4517180603317,17.0,4.0,2017.0
110,49.062786392250786,5.190008701241501,5.771481228155215,7.0,250.4211410593475,227.20769366318183,9.0,1.0,4.0,435.0,45.0,757.0,3.5463275004708614e-15,54.128207946970676,18.0,4.0,2017.0
111,72.0238836725999,4.399966529034207,3.0986391736661867,2.0,245.19027702779707,113.65561217260071,5.0,3.0,0.25,572.0,971.0,834.0,9.729715918505969e-61,50.57777652519725,19.0,4.0,2017.0
112,53.76858147954776,2.833424724614891,0.2801769493606914,6.0,220.67256636978078,176.99758413050617,2.0,4.0,0.005,330.0,633.0,183.0,5.009969507088546e-89,69.47335592923838,20.0,4.0,2017.0
113,70.15548397415054,2.1381768303097983,2.832702062786832,6.0,271.80019202275315,177.81248490043876,2.0,4.0,0.005,705.0,514.0,433.0,4.199282493960222e-29,64.9780328855816,21.0,4.0,2017.0
114,44.363536356949055,4.957679257293401,1.270047470384064,6.0,257.82012662932493,156.40097148819478,9.0,1.0,4.0,886.0,408.0,60.0,6.401292765697348e-05,80.16583913873721,22.0,4.0,2017.0
115,44.91903929726692,4.707137948784739,4.648007042523885,2.0,240.2621040290387,219.23160752968496,4.0,6.0,0.1,933.0,640.0,511.0,8.077051699093654e-15,84.18597471148799,23.0,4.0,2017.0
116,85.35562741542292,3.7875764287583897,4.7070615417049195,4.0,279.9311423396204,276.8218853753928,6.0,9.0,0.5,724.0,841.0,366.0,8.937596892105626e-14,68.22434793219436,24.0,4.0,2017.0
117,36.25296445120759,0.7166357820182738,5.184089777970721,1.0,235.69783807991294,210.81122022275972,2.0,4.0,0.005,119.0,522.0,352.0,0.0,69.37598428118712,25.0,4.0,2017.0
118,73.27830473213683,3.2304322667880636,5.524814170546891,3.0,211.60204103989963,196.01106623143198,7.0,2.0,1.0,388.0,438.0,949.0,1.0413250369216062e-64,71.21765116212431,26.0,4.0,2017.0
119,70.01068481780486,1.7117870942607993,2.0558012522401614,4.0,246.15916834349363,318.8284430215965,3.0,8.0,0.03,358.0,409.0,205.0,1.6169453000208447e-24,72.60220347544951,27.0,4.0,2017.0
120,45.82951948501245,6.355251697751948,5.562551219617757,7.0,261.3344985616199,62.95436693818624,1.0,2.0,0.0002,552.0,729.0,509.0,1.3451180349999956e-139,58.94883074029795,28.0,4.0,2017.0
121,66.39372830890308,3.257333194965522,8.469091574218504,6.0,198.25476373223626,126.72374467812558,7.0,2.0,1.0,265.0,194.0,288.0,1.505704959343729e-10,72.40597415661311,29.0,4.0,2017.0
122,56.408779192628835,2.780678202354467,3.0342935773749753,1.0,248.94773929737536,187.67961582625355,2.0,4.0,0.005,943.0,405.0,124.0,3.33201051952073e-08,81.24987696868362,30.0,4.0,2017.0
123,63.67566277995929,2.9469133694830028,3.929442342037735,3.0,226.24362125618168,120.39575206023997,6.0,9.0,0.5,992.0,12.0,66.0,0.00012588014644424137,68.98170014494166,31.0,4.0,2017.0
124,55.36913349459085,0.12109475476812603,3.309945153845219,7.0,197.2839926734382,243.2396361485077,8.0,4.0,2.0,209.0,849.0,515.0,3.949111358147485e-76,54.04153709192191,1.0,5.0,2017.0
125,55.31583288366707,1.4168300205354258,3.272771365781959,5.0,267.0304275651146,260.9318879357464,4.0,6.0,0.1,714.0,625.0,385.0,3.7169148477322237e-16,76.02152752333755,2.0,5.0,2017.0
126,30.4199543855135,3.2196721963489074,3.430508564503909,6.0,306.1239423866096,62.752729270095784,1.0,2.0,0.0002,610.0,767.0,585.0,6.709815530629284e-144,69.56224062233585,3.0,5.0,2017.0
127,53.78587691826083,4.074454887416728,4.9361231993035215,2.0,261.96473263315534,227.048013386168,3.0,8.0,0.03,51.0,972.0,826.0,0.0,85.09584258822443,4.0,5.0,2017.0
128,63.28121470931677,2.71164994790978,4.3849977253940615,7.0,308.7440954807231,151.3950361285393,7.0,2.0,1.0,800.0,773.0,805.0,2.768362475797678e-17,48.458694233611396,5.0,5.0,2017.0
129,73.07870596912306,5.098887076119766,2.1983132850675755,0.0,222.793906526672,220.1516762980184,8.0,4.0,2.0,556.0,142.0,634.0,3.648510286120419e-11,88.40671453490081,6.0,5.0,2017.0
130,58.209261188353544,0.0258963573465687,1.9706097043715025,1.0,179.6091400005619,254.318817075318,2.0,4.0,0.005,939.0,584.0,184.0,6.443926271008141e-13,52.209421953176474,7.0,5.0,2017.0
131,84.78890311203162,2.9851395602721382,3.857129860273111,3.0,230.28783471395522,203.75659843730062,4.0,6.0,0.1,82.0,686.0,8.0,0.0,72.31007998412021,8.0,5.0,2017.0
132,73.10706639060068,1.5824055476897116,3.615907387368482,2.0,199.99071348478898,312.96863728711577,3.0,8.0,0.03,829.0,663.0,144.0,1.576350856346654e-13,81.41790342845701,9.0,5.0,2017.0
133,69.22574991826777,3.332624772051596,6.9766168962753214,6.0,250.08205334706966,42.36605480866065,8.0,4.0,2.0,366.0,114.0,583.0,2.5597821650126275e-17,72.28598677438904,10.0,5.0,2017.0
134,75.08749589809058,3.8706308860602827,3.2489992798304597,7.0,288.5957348406431,198.05170632807494,7.0,2.0,1.0,368.0,896.0,999.0,4.178866267625649e-97,69.59171262830597,11.0,5.0,2017.0
